x,y,token
33.052216,-18.421955,launched
-23.724403,14.960391,Soul
13.904031,-26.558588,bashful
-28.140345,9.681306,stops
-54.627132,12.704692,Mac
-7.2504573,-2.3241901,citizens
-29.62243,23.753565,Foe
43.58186,7.8190484,reaping
0.48601705,7.105508,Fall
-6.2077646,-20.744516,paradise
-32.020092,-29.654028,gentlemanlike
37.63093,-17.504457,thickly
35.42087,-31.910622,screwed
1.3249854,-14.34582,remotest
-0.0012119128,-34.76512,fossils
18.044897,51.195724,Paran
1.0328721,-1.3195742,weariness
-12.5297575,39.842022,Redeemer
42.04295,-1.9224629,freighted
4.8086867,-26.718466,capacity
33.137165,-18.755985,steered
-35.52009,-35.84877,practicable
-36.789165,4.9946914,Fleece
-21.747131,32.5351,covet
-4.9534802,18.799929,whit
-0.4629409,13.100156,Saints
38.502884,-11.732586,gaping
41.733955,-29.541077,trundle
53.667473,-15.284935,sleeves
-25.01442,-6.114886,convict
36.414467,28.680693,bracelets
-35.998104,27.253296,halfe
-15.830427,-30.459183,apprehensions
-6.901203,23.946577,destitute
-14.379044,-5.347523,proceeds
-35.90955,28.58277,mortall
-3.7713966,2.6969452,capricious
11.339482,-47.702602,contemptuously
0.29958746,-18.870583,homage
10.14877,63.17906,Japheth
20.193764,-42.12373,tarts
-41.41293,29.148426,Trebonius
-26.454142,-17.449839,arrange
30.603909,19.515097,vesture
-17.007252,-38.712605,cordial
7.2661495,27.02755,ariseth
9.355917,34.588345,besiege
-14.557017,7.0713115,bequeath
-33.867,24.117453,tooke
23.463692,-27.229647,serenity
35.569782,36.539143,apiece
27.944618,-0.40464625,constellations
39.2843,-29.297476,stool
39.83524,-9.998665,stem
-3.620371,-26.382088,rapture
-23.315052,35.87759,knewest
39.543015,6.2239337,dews
-27.969557,-34.913757,pretensions
5.5778933,54.985493,Urijah
17.406816,64.92056,Rezin
-4.1695156,-20.937918,impudent
27.213345,-18.001907,packing
-56.689674,9.038932,XI
-42.598816,28.705334,haile
-4.0954227,-16.90085,experiences
-6.752134,-12.017283,text
15.835552,35.39547,skilful
17.798717,65.63292,Pekah
8.358398,-28.264433,fairies
-16.386856,-33.988407,compliance
-22.079834,-27.350445,affecting
5.3658113,-5.3744783,counting
-28.858051,31.6985,Pity
3.8128722,68.78764,Joah
37.897038,-16.293798,cafe
16.970207,-16.683083,rat
6.5536165,62.550392,Zelophehad
19.671558,-7.712981,replenished
3.8208382,38.006275,lacked
2.906116,-32.284946,bills
36.762577,-4.871281,rocky
35.615536,1.6235027,Northern
-3.9890242,27.10221,proceedeth
-15.108737,32.5592,instruct
8.289275,-2.3055758,repast
42.625355,7.8375287,clover
-12.106071,-50.640392,Mill
-22.247751,-12.002394,believes
36.850414,-9.95353,lustre
20.842155,2.8624878,thump
24.024189,-29.153845,Parkinson
12.5970125,52.779957,Riblah
16.973148,56.37381,Jazer
-36.67323,27.224056,greefe
-15.161703,7.1963577,keys
16.523369,-33.759632,shuttlecock
24.627207,-26.540335,cracked
-1.0129287,-7.2508883,barbarous
5.507736,-12.792941,Tun
36.520035,-26.207962,anvil
-28.958744,-20.381073,discoveries
-36.017826,-24.8863,discharge
-27.33165,0.44594836,Barring
-33.744576,-16.764482,understands
17.889181,65.61758,Hoshea
-33.31257,23.434603,Author
24.909843,-1.9843155,savages
-35.168198,27.04721,stirre
16.981901,36.95022,bearers
-22.365002,-32.311646,effectual
-25.398981,27.719559,liken
-30.040474,-23.247356,Sussex
-1.8509732,-33.683117,irritation
11.866395,19.306158,doubled
-17.878052,-26.653393,purity
-40.638165,-6.1094513,Battersby
-29.058115,9.783017,threat
3.2711742,67.51808,Hanani
-11.283701,48.424114,Prophesy
53.228313,-12.050474,satin
21.117594,-2.7619827,Thel
44.09649,0.11540277,granite
-11.05756,-8.569834,aimed
2.2222567,-1.5823233,Violet
-11.682348,-41.803337,unluckily
11.16892,7.4241796,merge
-55.36043,12.85888,Barn
-55.024544,7.7446322,School
-36.957733,7.5513306,Hurrah
46.87991,-19.593805,levelled
-22.46243,14.602579,ineffable
-33.701366,-10.867043,compose
-37.198498,29.83192,talke
14.390818,-18.037386,Aurora
-40.972794,-7.0456767,Strathspey
-20.616592,-40.729973,flutter
47.73095,-19.604658,coils
31.232515,5.187068,convulsive
-1.0145675,-26.622185,cultivated
-2.690366,-3.408473,vigilance
-30.374142,27.311136,promis
-30.797783,27.150711,suite
39.1289,-19.145088,emerged
48.125908,-14.95058,sunken
5.3301105,-21.520536,clamorous
12.766019,-49.42297,reflectively
42.244354,-4.635776,slopes
13.832562,-19.268295,Louis
-8.0992985,-13.952763,reliable
-35.021603,3.1505752,DEAR
-3.482002,-26.129301,fullest
-32.188667,-19.953123,pardoned
7.913636,7.6311707,systems
22.574276,-11.708958,curves
-16.438437,-10.622056,drugged
-8.345631,-35.244545,anew
-14.552646,-37.108013,hysterics
15.002282,-41.141014,Camille
-37.571796,24.509659,lyes
-11.960957,-29.25349,comparative
40.61256,-4.851005,buoyant
31.835686,4.213615,drest
41.57455,-10.012689,nimble
33.73233,-31.1667,replaced
-32.440384,-1.6700999,Bertha
9.7314,-19.470966,transformation
-22.874063,-31.85496,unpardonable
-6.879146,-38.800575,narration
35.406128,-21.67671,innkeeper
-34.76434,16.941679,Point
-12.084539,-43.851475,stroll
0.6762281,-20.873793,haunted
15.3293295,-45.561157,Inspector
29.098486,-24.225435,Walking
-31.730265,22.860996,Soules
-23.55806,21.891504,consort
-40.891743,21.382257,Seyward
-56.31288,2.5007682,AHAB
40.472244,1.8866352,shoals
-13.977676,-15.883063,morality
7.665279,8.809584,libraries
-14.776059,-27.870264,contributed
4.650045,-2.2368004,pies
-0.1965233,13.15867,Fell
12.629067,-41.976856,Lazy
-4.6923065,-19.903278,Anyhow
26.667475,0.26904047,Darkness
16.43214,-12.011318,plot
9.61278,-39.818573,schoolboy
-23.204973,-6.7108955,threaten
8.26918,5.506125,games
-38.58668,25.457762,burne
-22.346067,-41.654633,unwillingness
-13.812479,-38.927814,hardship
-12.138449,-16.878366,specimen
24.783346,-24.141111,retreated
47.296494,7.964399,Brooklyn
-7.4929132,-21.629673,disaster
-4.776315,-10.99509,Natural
0.11243412,-13.325669,leviathans
31.21269,-10.485107,drama
-17.839033,0.734388,harbour
-19.729126,-3.2845247,nowadays
46.494698,-20.105173,mainmast
38.128742,-8.307482,ribbons
32.142456,-0.060203604,corps
-17.65997,-30.809532,footing
-33.108143,22.249502,Vnto
15.19715,6.6949596,Clear
-7.888068,-22.980616,agency
44.626007,-5.294493,Wide
42.188114,-8.531297,rounding
-9.812382,-40.753716,Lodge
-38.69079,25.682135,deepe
-5.447619,-0.7726358,owning
-26.577387,-39.88125,unreserve
-28.835817,-14.955258,baking
41.83641,2.792068,buffalo
45.871883,-22.524055,hauled
-0.40345538,-20.214075,limits
12.704821,-28.00611,energetic
5.8595304,5.731683,Russian
37.928043,-27.07796,cutlass
32.19069,0.5098451,Broadway
-3.8946018,5.951197,Fit
-34.687103,26.206175,Hee
30.039839,-0.42190564,feeds
-30.626936,16.281826,Hearke
-43.001842,14.8596735,inure
-10.110009,-28.526913,contemplation
4.6297135,-23.42883,architecture
18.693714,0.36162773,vengeful
-5.485724,-13.525665,Porpoise
-34.87073,24.358805,seemes
-37.24202,9.064656,Allons
7.6101813,10.153183,creeds
16.007938,-8.4952755,laborers
0.9881458,-10.373979,Cuvier
-37.999245,-11.584231,Selina
47.264896,-9.177402,gilt
46.03882,-3.4116259,wintry
28.214027,5.495362,copious
5.6210995,-7.112394,Several
-19.462564,-25.746376,speculation
27.324926,-12.849916,crotch
14.365781,-29.488352,boyish
-20.547607,-7.3991146,planned
23.745682,-26.00586,travels
-15.069173,-53.392334,Smallridge
31.388018,-27.723696,packthread
19.57666,-4.1570563,envelop
-29.404358,27.971674,newes
11.060536,-13.627109,attitudes
-37.12403,30.403446,Mothers
-35.24763,-20.405762,matrimony
-28.361078,14.166673,Fates
-10.068511,-11.936384,include
2.4870472,-16.653168,pervading
31.761,-31.28917,groping
-35.16089,1.9843129,Lima
46.8678,-6.132945,brazen
0.29664242,0.6863551,Fancy
7.6450267,-44.473854,Dalroy
-30.199385,-22.598063,punctual
28.677439,-26.161383,berth
15.504722,-15.12295,snake
-57.362156,13.255794,Flourish
-21.821777,-7.98372,villain
-36.95059,-21.035767,advisable
5.684553,10.798035,aspirations
-26.435276,13.954497,intends
-28.581867,21.146597,distemper
-58.20387,13.768028,Cass
29.599823,6.9422894,resplendent
-1.4652934,0.79060507,homely
27.55863,3.7732964,soar
37.732468,-0.9104648,wrecks
-41.766098,-9.31122,asks
-20.270418,-24.774363,decorum
34.014942,-10.461857,livid
-29.661947,-7.319031,differ
-34.636147,26.300135,Face
-16.473787,-31.744017,conference
-1.1021484,46.392338,contended
-10.4024,-36.701576,diverted
37.4211,29.20916,needlework
-17.75388,-10.014609,obstacle
-38.86256,-39.753567,foresee
33.568665,-15.490207,shreds
43.56887,-26.536018,corridor
-10.407115,-16.680845,considerations
-17.111603,-26.675142,modes
-38.430347,-18.675978,_very_
-37.971214,27.263689,Act
-1.3752906,-13.236447,population
-6.2735944,-34.602924,maintaining
-34.717197,23.73715,Passion
-13.341716,-45.439144,barouche
13.686461,14.3323145,dollars
-40.929287,28.310184,deare
39.323387,-6.842361,tiles
-8.671972,2.7709057,individuals
-28.107449,-7.582998,Yorkshire
-10.162097,-34.966236,comparing
38.286995,-14.972667,rifles
39.721653,-19.00451,hatchway
-33.529408,18.44209,nightly
44.137142,-20.947369,larboard
38.181393,-0.11475883,area
-27.059998,16.761772,thinkes
47.587685,8.075921,Columbia
21.677032,-8.566971,chained
-37.158455,26.772697,weake
1.3263482,-16.266623,appalling
20.801907,-23.589968,lightened
-28.392015,-20.56576,copied
-38.594845,28.648726,proofe
-36.364037,-10.845602,suits
13.399461,-19.007645,frequented
-16.408833,-36.949642,relied
32.980495,-6.069949,subterranean
-34.454426,26.559969,Duncan
-34.825314,18.890125,Eyes
-22.152843,-26.113293,enjoyments
-15.795455,-15.566245,fireside
-24.11943,-38.3428,influenced
-34.70826,-21.17383,matches
-30.142538,22.030529,Highnesse
-37.206135,23.873178,Pyrrhus
5.439746,-17.839622,inscrutable
-32.64953,21.771955,Faces
13.57551,3.9209464,feudal
-6.8006434,-23.023764,thoughtless
-10.012715,-15.423636,Nantucketers
45.58538,-21.875288,bowsprit
-34.94349,6.4340878,Fetch
-37.58771,33.28579,Ambitious
-4.175343,-0.7256926,gains
8.839941,-24.45705,arrested
26.799139,-21.299322,Leicester
-34.77662,-0.23074998,Pond
-39.189075,28.410124,poyson
-4.5610557,42.442574,magistrates
28.021208,-3.7563837,obscured
31.453772,-33.20929,scissors
-0.90716434,-51.694168,Harvey
20.84501,-40.142803,librarian
-38.64347,20.952045,Marcellus
10.389359,11.253894,Freedom
-34.68303,-21.717937,disparity
32.89318,1.3580415,arming
37.224537,-28.281551,jagged
-26.633596,-2.1514213,frigate
-2.9828126,-20.481277,impudence
36.15904,-7.205323,charts
-56.091694,7.286037,K
-36.595867,-20.836191,unlikely
-6.1179585,7.371514,Past
39.030174,5.8838983,arctic
-37.78991,28.002972,blacke
-11.249094,-36.960705,sufficed
-29.669804,-1.8833619,Somebody
10.041378,-14.034565,Herculaneum
38.91331,-25.144558,musket
-52.40355,8.190861,**
-27.614895,23.070492,Horse
-37.69538,19.805908,Calphurnia
-24.957779,-28.684313,dealing
-1.3985704,-4.2295523,wedded
-22.296577,-16.058067,fastidious
-11.329493,-29.545645,exterior
-38.53968,28.166336,teares
-11.896938,-35.824963,grieving
12.670379,2.211603,infancy
-12.737728,-33.231663,discovering
5.7883725,-16.173412,tar
-32.376022,-0.9174362,Violetta
-30.330687,23.224209,passe
-32.894524,19.946655,ayre
23.093025,1.9908864,Close
-58.131947,13.742641,Guil
-36.798717,30.637112,Daggers
-13.19016,-7.8416624,survey
-8.863185,-35.812927,reflecting
26.914764,-1.0791546,chemistry
-34.365578,1.7114086,Davis
0.87113637,40.158905,warfare
35.17245,-27.99322,emptying
30.980303,22.396173,embalmed
-9.230852,-33.943832,rivals
16.267982,20.587328,fuel
-42.77971,-5.8770185,COULD
-7.441047,32.41013,intercession
34.76037,-13.994858,millstones
-6.548913,10.647221,incensed
20.828794,-4.148942,drives
35.413578,17.231354,leopard
12.468551,-5.9722323,snatch
32.727345,-9.447452,warrior
33.32144,6.693555,perfumes
-20.950195,-24.752542,commonest
32.794052,-25.932936,outstretched
-10.532371,-16.469175,allusions
42.877235,-11.601467,flourished
9.756414,14.060671,queens
17.066368,23.547766,spouse
-11.07215,-33.865536,anticipation
-12.978923,51.817253,sower
21.499653,-5.492847,pitying
23.726032,11.866567,scorched
36.094643,16.197294,hemlock
-22.027267,-39.87249,unceasing
20.05849,-40.470215,scratching
-0.85563564,61.290207,Zebedee
35.976685,4.4170957,stuffed
8.21066,60.12701,Juda
-36.78595,-15.730091,vastly
-8.056423,-5.611723,consists
-16.566692,-38.825485,acquiescence
23.007591,26.656328,wastes
-0.116711035,53.795853,Belteshazzar
-21.676989,23.302338,whiles
-11.855569,-21.73392,rap
50.518627,-7.1430125,burnished
1.296235,66.94714,Neriah
-22.07158,14.680425,Weep
7.5651903,-26.330101,Scarcely
-3.8800492,-20.297268,painter
-23.417336,-2.48186,coachman
-2.1116133,42.62034,plagued
-22.427666,0.8127799,starved
5.5525565,41.341946,likened
8.818568,13.762611,drunkards
-29.895754,13.162529,Princes
23.904137,1.1658106,Evening
-44.130756,-2.1262136,sha
-56.6914,9.435982,XII
-18.142982,42.611473,Remove
-18.969997,17.609072,Evil
-7.8653135,25.423609,meats
49.436424,-5.4691286,dotted
-1.8651003,27.316923,ceaseth
34.140743,-16.911272,lounging
40.951862,6.9207516,nests
-28.042957,-41.512394,lessened
-0.70952034,44.82856,withstood
20.813774,-19.748446,unusually
-15.559859,48.061985,101
17.901281,-19.926435,spasm
-13.727021,48.912945,114
-35.750084,5.212376,forged
-2.6787407,23.360168,ambassador
-11.217605,-2.177673,ties
46.075726,-6.6558814,patches
-38.82228,-18.21013,Wingfield
-17.977255,1.6580199,easiest
-16.578688,7.2545023,lurk
-14.266766,49.982113,149
-9.621761,-11.459648,per
-16.079967,47.7618,137
-39.142,-10.021337,Papa
-15.347637,48.35231,130
-15.020634,48.829727,129
-2.5085077,46.25946,124
-15.315199,48.42764,121
16.720219,24.196112,dross
11.658487,10.032103,markets
11.854303,-47.89202,sneer
3.7331045,30.315222,oppressors
-56.73198,9.556186,IX
25.502178,-14.5541935,butterfly
29.42197,1.435401,Seraphim
13.957852,48.405,discomfited
-24.126322,-26.183691,petty
-15.825967,44.80055,Although
39.984047,-0.26086348,spreads
-34.62269,25.627111,writ
-22.099995,-22.299814,fortunes
39.771694,-0.8747059,verdant
0.51178646,7.8165746,Youth
38.18952,-27.29337,brushed
1.4053268,4.30682,Joys
-30.872612,12.963155,Self
-27.570572,-6.2195373,raises
-16.809853,19.858997,labouring
15.202821,2.3140054,Music
-13.284557,-26.751526,occurrence
29.998634,-12.158281,jungle
-27.09404,1.7877032,crumbs
12.295207,-9.731314,cooked
46.50386,8.425493,swamp
35.343994,-7.7578487,overlooking
8.290107,-25.763845,villagers
-28.32596,3.4270833,Hin
37.783463,-18.025782,perched
-22.023232,21.782326,ponder
-13.97329,-26.779644,comprehending
18.05609,-23.589535,thrill
-36.087955,-5.1085277,Anything
38.56186,3.10694,icy
36.927345,-17.619328,sentry
-25.891863,-24.83435,offers
44.816708,-10.030747,surf
28.583212,-7.829791,toiling
44.50703,-27.300148,slipping
39.435425,-29.94187,tightly
1.8848615,-1.4098583,Turk
4.005642,-40.946377,severely
-9.981226,3.506829,literature
34.280994,-1.3015099,lanterns
0.019808687,49.10154,Apollos
-8.210482,8.743048,Godhead
-24.132847,13.644726,greeting
-37.558174,-18.878475,dismiss
24.981234,4.2666373,nourishment
-1.7300688,49.895187,Stephen
-6.1033688,-28.223827,sadness
22.300472,16.077246,shipping
-19.240627,-31.010414,recollections
-2.965537,-35.63081,submissive
-55.13253,4.7597804,***
-10.42249,43.85955,exhortation
-8.72025,35.11445,remission
-13.869894,-47.44919,Palmers
2.8543494,-32.491245,pence
-39.486233,-10.040331,droll
-13.25003,25.932566,temperance
-10.232546,27.101292,perverseness
-19.299002,-2.5056427,strangest
-9.355892,16.185278,access
35.245083,-6.295066,echoing
22.129683,2.6301851,harpers
37.2892,-14.7432575,downs
-12.210411,1.3188535,woes
-4.8669133,-31.371042,resembled
-3.9087033,-26.365767,prone
-1.5391543,4.456959,sundry
18.396858,-21.181643,flown
-9.958323,0.9450741,adorn
26.659134,19.060474,bedchamber
0.04830855,-16.531258,consist
-0.63048196,-29.392769,pondered
3.6002505,19.333694,Greet
-27.502123,-40.114784,acknowledgment
-25.975388,-3.4997544,motto
9.031318,27.31671,scattereth
-25.364744,18.443184,dispatch
-7.962739,-30.89378,deception
-19.374992,-30.112692,seclusion
-21.01855,-45.846176,introducing
0.68627065,42.58141,beforetime
5.9935646,31.056826,avenger
15.662194,59.01253,Jair
16.703712,46.57747,Kadeshbarnea
15.410289,52.721474,warred
-13.711567,11.8520565,wiles
28.4008,21.399603,javelin
-18.93947,-17.751411,pretended
3.7998521,58.88655,Padanaram
1.3534075,34.314075,venison
21.53586,50.635857,sunrising
12.122768,60.11672,Dathan
9.7401495,55.39104,Anak
15.415016,56.974503,Rehob
20.511189,50.649254,Zin
-13.402942,30.33166,scorpions
22.38296,22.874907,fleece
6.2923255,35.061546,deliverer
23.552357,-4.5235057,mouldy
-37.27985,-21.221195,presumption
14.991999,56.55194,Ziph
-5.984307,-35.318443,marking
20.781048,65.19598,Adar
-17.572664,13.796926,distribute
-14.037565,19.971678,appease
8.254814,0.39483958,joyously
0.18155748,44.75242,ambassadors
-31.277288,20.2352,dedicate
18.221983,48.852264,liers
4.004969,50.9373,Rahab
-18.940744,27.001024,wot
-30.348095,-38.928314,solicitous
3.5110548,60.536545,Bethuel
20.683151,23.555021,treadeth
-2.412321,54.38584,Ammonite
36.258606,24.856724,mortar
-7.7299056,51.425407,87
-23.945358,-24.105606,moderation
-17.02876,24.486767,wrest
22.430489,45.535683,forefront
-21.314812,-31.826923,resisted
39.65663,30.803085,taches
42.096348,30.129559,coupling
40.973434,30.230192,knop
40.19569,26.174023,shaft
43.166267,1.30175,paved
31.476847,-26.087362,fist
6.5605464,64.45036,Ammihud
22.843733,-8.207679,accompanying
-25.318819,-36.273018,judicious
12.766167,35.204834,destroyer
1.7735502,41.337433,enchantments
27.51297,-21.964907,regiment
-22.44047,35.830086,takest
3.4502716,59.41463,Jethro
39.166595,30.509466,wreathen
40.79775,26.900095,jasper
39.38939,28.494694,pomegranate
-12.692999,16.02884,shamed
14.956979,4.1431494,Fourth
-22.29174,-11.894151,proves
22.473555,-6.4073896,walled
34.668232,37.05581,Beside
16.57496,21.68002,maimed
-18.678032,-20.92769,pitiable
-18.42266,31.775288,commune
8.96452,28.11991,appeareth
6.4445515,54.417397,Deborah
17.413666,29.25734,divideth
7.0676723,65.78808,Reuel
33.75916,30.932436,earthen
2.2522092,56.98801,Beor
-28.639284,-3.7427237,fuss
21.168743,37.62977,thereunto
-37.67764,-19.995508,_me_
5.742116,54.536995,Ehud
-10.597183,7.877234,envious
16.457417,15.271696,psalm
7.5881767,22.416014,astonied
16.700993,-8.533722,lingered
18.607594,1.0784798,Cherub
32.036983,-3.3320317,mornings
-7.7815175,50.746147,Called
5.0913377,69.078514,Shelemiah
-17.447441,45.608727,Declare
6.4631963,2.4725966,throats
-5.0597377,-12.592028,recorded
38.526688,30.420235,onyx
10.91611,66.11775,Immer
7.739455,69.465416,Eliel
4.6439385,68.93619,Berechiah
-15.779876,-8.401955,wardrobe
11.079886,59.896893,Uzza
16.199314,37.590157,Assyrians
2.6808867,50.0669,Sanballat
-8.604844,0.09448593,unconquerable
-11.408718,-30.10197,ardent
-35.110073,-18.733534,wronged
-31.020212,-3.1489851,insist
-10.83346,-33.248203,distinguishing
-24.462154,-17.304457,applying
8.943027,26.917797,poureth
34.44205,-24.456575,plunge
22.097967,-30.753313,smoothly
-13.769192,-41.713364,topic
-18.977049,-39.396244,exerted
-3.7716665,46.664116,Vashti
9.760518,24.823027,perisheth
-29.333456,-8.85401,faintest
-6.8915234,-28.266262,sensitive
-4.152773,-25.677841,ruling
15.578594,0.36140567,merrily
-41.250546,-1.9216514,stammered
-33.047073,-6.0455027,spoiling
13.655733,40.79486,warring
-37.279346,-23.06889,deem
-14.440856,-28.269299,heroism
9.501535,27.782793,lifteth
32.789047,38.77098,maidservants
-5.069863,30.700039,troubleth
32.488266,29.06635,honeycomb
16.456617,49.422314,Zoar
-36.039017,-23.545527,confessing
19.076302,48.4962,Mamre
-21.305141,-19.585253,wonderfully
7.7089996,69.39416,Jeroham
-7.054863,-36.687813,lengthened
22.138857,14.001542,stedfastly
-1.9628752,28.83708,dealeth
4.7933497,53.443287,Bethlehemjudah
17.887447,1.6118746,rung
16.028934,47.780243,Zidonians
21.41663,46.755936,Millo
14.216251,48.74142,Oreb
32.770172,38.765327,menservants
35.18171,21.858974,mail
-2.841015,34.381332,curseth
-6.1839128,33.159416,withholden
30.884542,22.201494,diseased
17.456333,48.10406,Arabia
-14.420225,-39.506123,accommodate
32.849777,15.620673,raven
-5.946123,-17.452702,internal
44.45663,-1.8833612,channels
-2.2474444,55.100655,Cushi
18.670282,23.05943,whelps
11.101768,57.225407,Javan
10.914305,27.366756,devoureth
-2.4933805,55.101955,Bathsheba
16.651552,51.921356,Gerar
20.682396,19.951149,fort
6.2256474,67.49248,Baanah
13.503785,69.99692,Arphaxad
18.030006,-15.7436,babies
-12.474514,39.95772,redeemer
-34.66843,15.866292,Ring
-12.604401,-7.4967656,intermission
6.8457623,-19.538288,fainter
30.669764,-26.768461,gasp
-9.276166,3.8745975,democratic
-37.96079,3.1001434,berry
-15.44213,32.391575,requite
36.71778,-16.369602,legged
-9.533509,-23.790749,defended
-55.67962,3.0104165,BROWN
39.534313,-10.447287,parchment
-3.0185578,-17.693907,typical
-1.5848942,0.83156294,Waiting
-25.889755,-0.15057744,porpoise
22.16023,-39.33221,blinked
-32.586784,-10.829555,definition
-2.0248353,0.49777088,ominous
-1.8768508,-28.07121,transition
-6.3897395,1.687147,beginnings
-23.659058,-3.0361698,cash
17.631582,-27.143608,tunes
52.15505,-11.45354,curls
-41.989418,-25.09195,graciously
-22.163246,-39.91684,conversing
42.534035,-14.402132,humming
48.428226,-8.047878,gleamed
18.046162,-4.3377004,opens
-13.921228,23.376034,lighten
29.156956,-6.597584,yawning
-41.041718,-13.161703,hesitating
-54.44266,4.0034046,OUT
-37.059883,-3.080602,Revolution
-11.215149,5.1194,paternal
36.799488,-25.340443,rake
17.54892,-37.913715,grinned
-29.259405,-22.175598,cured
-5.540682,28.249046,doer
23.603956,-8.395629,treading
-15.613966,0.9857034,atom
38.71282,-9.063548,hammered
0.9143472,53.149384,surname
37.327785,-26.116756,omnibus
9.652093,9.027776,incalculable
-38.44593,-5.426775,madman
-55.0319,2.7451603,WITH
11.581773,7.597408,chanting
41.113316,-13.605288,misty
13.137042,-47.037766,placidly
4.042139,2.6579878,progeny
34.945576,35.9241,baths
-39.79045,1.863414,Confound
12.881438,-44.050808,bewilderment
-5.2843647,-20.499937,correctly
18.03756,-38.404926,footprint
-28.766773,-30.501953,attractions
43.2656,-26.80788,striding
23.379175,-37.406097,twinkle
43.951824,-11.674952,splashed
1.5100355,4.8370366,inimitable
11.407093,-10.052761,lunatics
37.14062,-28.094538,beak
-16.684465,-0.7536518,marshal
6.225835,19.26647,transformed
-13.84218,17.831165,solace
21.762009,-13.90426,lengths
14.299908,11.771902,Hearts
26.580772,-12.076142,frosty
15.34073,-35.780693,sulky
26.714958,-4.8124886,elemental
40.703796,12.084099,crickets
-5.2358603,-1.783985,promotion
-10.987361,-27.033981,lightness
-20.65832,0.38592297,dive
-14.187275,-24.010284,prior
13.980977,-26.94696,Diamond
22.474064,-12.638074,telescope
-54.40777,1.7954873,IF
-16.086926,-33.269264,kindest
-16.91564,-23.88073,shameful
12.156421,-25.985834,humorous
32.52328,-15.218727,axis
6.663054,-8.011155,Gay
45.61432,-0.49690795,shoots
36.25767,-7.2407975,circled
-27.774649,6.1744666,rivet
1.1115452,-39.269432,languid
-14.265167,-32.714573,treating
5.7982664,-9.391581,Australia
42.50844,0.8814229,clang
-38.255215,4.7749395,Damn
14.521095,-23.083426,baffling
-6.2333326,-27.311903,possessing
10.235047,3.4020133,melodious
47.30663,-7.6776853,tawny
7.3081326,-12.035681,selected
7.6962624,-31.261683,College
-25.960688,2.6704671,colder
-14.032714,-41.70046,delays
9.169418,64.863785,Jobab
21.127243,1.9761473,brigade
21.897997,19.86963,Pour
-13.163648,-33.549484,dissipated
27.410652,1.3883573,jocund
-26.669302,-40.028534,inconstancy
35.972248,-3.580062,Sat
-5.2493076,33.617947,helper
-15.986679,-23.88779,preferring
-2.2878504,30.852993,getteth
28.635775,23.66371,thistle
-19.92214,47.36764,Gird
24.89635,34.90995,firstlings
-21.719538,-44.101135,congratulations
9.818134,-10.832174,keels
11.555404,0.35743243,receiv
18.151083,20.708452,fortify
38.58627,-14.556976,riders
23.161852,32.24312,cruse
3.484545,68.7386,Shebna
-23.320927,-23.791725,absurdity
-0.56847155,-23.740929,richness
-22.908356,36.882477,hearest
8.444908,62.78907,Cherethites
31.07495,-13.696071,ripped
-8.728647,7.384309,equalled
-30.394106,-15.441349,humours
13.03248,-4.134824,haul
19.906462,65.54432,thirtieth
3.8800077,-19.342077,inaccessible
-35.471275,8.772437,Lower
31.323887,3.6713054,muscle
-21.342863,-38.265728,negative
-15.229971,46.7578,Araunah
-5.128775,-13.848878,harem
-33.2102,27.122684,Gold
-42.69241,-0.433988,Sebastian
14.9316025,-10.385645,refreshing
-13.179181,-43.563053,vicarage
28.185354,8.948842,Abyss
-14.359956,44.642265,Smite
-8.056736,-15.980916,journalism
-21.253662,18.883682,scape
2.1144066,28.850237,saviour
10.279273,36.47462,Assemble
26.20471,2.3342469,blissful
37.36865,-1.3527657,skeletons
-18.508999,42.446564,Hide
-24.54634,5.901929,Carpenter
25.180506,7.979626,fiercer
-25.511242,-19.420048,managing
38.571598,-18.02373,barred
-18.80981,-11.47935,indicate
20.230091,65.16811,seventeenth
9.443069,6.6986976,noblest
3.9730747,68.205475,recorder
46.89036,-18.084946,column
26.489586,-37.825653,breathless
-25.781958,35.176903,Seest
-14.461727,4.568716,untold
-35.574677,8.651377,Sail
31.420351,29.775042,bunches
34.57439,31.82602,masons
-0.85615706,12.47232,Ethereal
-17.900826,-33.084305,disposal
44.66974,-7.9057207,draped
-13.438373,30.194485,whips
7.1318207,26.090574,goddess
-2.384658,12.2441225,empyreal
5.4779367,-12.811156,spinal
15.401169,53.443954,Hadadezer
-19.219038,3.9821253,bethink
30.899708,-17.790144,rounded
13.101379,58.66857,Hivite
12.923724,14.585328,hundredth
-31.40668,1.3568878,loyal
-20.092453,-1.5311584,madhouse
8.271159,69.08979,Adaiah
17.655182,-1.9969053,Orion
7.453767,-4.89459,twine
34.977997,-22.93523,gaped
-26.677458,-41.443195,attributed
3.407648,-29.870743,parsonage
1.4706323,-24.009287,guarding
2.3747694,22.214628,uttereth
-27.209167,9.594121,astonish
41.925316,-27.009874,trot
1.3411102,-11.488169,Fishery
9.3652935,28.399073,hasteth
-20.831358,-17.891874,fatigued
13.707959,-11.259937,rheumatic
-10.250604,-0.29042405,illiterate
37.193157,-5.742175,archipelagoes
28.008434,2.407576,muskets
21.731293,-6.0256944,watchful
-15.315372,0.9134354,Human
-3.0450764,25.884388,hireling
9.116111,27.50404,bindeth
20.987322,-40.40822,Knave
-20.87788,6.2575097,robber
-13.850597,-24.719683,grounded
